venta_id,cliente_id,sucursal_id,fecha_venta,estado,total
2375,375,5,2025-01-17 19:40:00,CREADA,101643.75
2376,376,6,2025-01-17 19:50:00,PAGADA,137172.00
2377,377,7,2025-01-17 20:00:00,PAGADA,34704.75
2378,378,8,2025-01-17 20:10:00,PAGADA,70233.00
2379,379,9,2025-01-17 20:20:00,PAGADA,106584.75
2380,380,10,2025-01-17 20:30:00,CREADA,143760.00
2381,381,1,2025-01-17 20:40:00,PAGADA,36351.75
2382,382,2,2025-01-17 20:50:00,PAGADA,73527.00
2383,383,3,2025-01-17 21:00:00,PAGADA,111525.75
2384,384,4,2025-01-17 21:10:00,PAGADA,150348.00
2385,385,5,2025-01-17 21:20:00,CREADA,37998.75
2386,386,6,2025-01-17 21:30:00,PAGADA,76821.00
2387,387,7,2025-01-17 21:40:00,PAGADA,116466.75
2388,388,8,2025-01-17 21:50:00,PAGADA,156936.00
2389,389,9,2025-01-17 22:00:00,PAGADA,39645.75
2390,390,10,2025-01-17 22:10:00,CREADA,80115.00
2391,391,1,2025-01-17 22:20:00,PAGADA,121407.75
2392,392,2,2025-01-17 22:30:00,PAGADA,163524.00
2393,393,3,2025-01-17 22:40:00,PAGADA,41292.75
2394,394,4,2025-01-17 22:50:00,PAGADA,83409.00
2395,395,5,2025-01-17 23:00:00,CREADA,126348.75
2396,396,6,2025-01-17 23:10:00,PAGADA,170112.00
2397,397,7,2025-01-17 23:20:00,PAGADA,42939.75
2398,398,8,2025-01-17 23:30:00,PAGADA,86703.00
2399,399,9,2025-01-17 23:40:00,PAGADA,131289.75
2400,400,10,2025-01-17 23:50:00,ANULADA,176700.00
2401,401,1,2025-01-18 00:00:00,PAGADA,3411.75
2402,402,2,2025-01-18 00:10:00,PAGADA,7647.00
2403,403,3,2025-01-18 00:20:00,PAGADA,12705.75
2404,404,4,2025-01-18 00:30:00,PAGADA,18588.00
2405,405,5,2025-01-18 00:40:00,CREADA,5058.75
2406,406,6,2025-01-18 00:50:00,PAGADA,10941.00
2407,407,7,2025-01-18 01:00:00,PAGADA,17646.75
2408,408,8,2025-01-18 01:10:00,PAGADA,25176.00
2409,409,9,2025-01-18 01:20:00,PAGADA,6705.75
2410,410,10,2025-01-18 01:30:00,CREADA,14235.00
2411,411,1,2025-01-18 01:40:00,PAGADA,22587.75
2412,412,2,2025-01-18 01:50:00,PAGADA,31764.00
2413,413,3,2025-01-18 02:00:00,PAGADA,8352.75
2414,414,4,2025-01-18 02:10:00,PAGADA,17529.00
2415,415,5,2025-01-18 02:20:00,CREADA,27528.75
2416,416,6,2025-01-18 02:30:00,PAGADA,38352.00
2417,417,7,2025-01-18 02:40:00,PAGADA,9999.75
2418,418,8,2025-01-18 02:50:00,PAGADA,20823.00
2419,419,9,2025-01-18 03:00:00,PAGADA,32469.75
2420,420,10,2025-01-18 03:10:00,CREADA,44940.00
2421,421,1,2025-01-18 03:20:00,PAGADA,11646.75
2422,422,2,2025-01-18 03:30:00,PAGADA,24117.00
2423,423,3,2025-01-18 03:40:00,PAGADA,37410.75
2424,424,4,2025-01-18 03:50:00,PAGADA,51528.00
2425,425,5,2025-01-18 04:00:00,CREADA,13293.75
2426,426,6,2025-01-18 04:10:00,PAGADA,27411.00
2427,427,7,2025-01-18 04:20:00,PAGADA,42351.75
2428,428,8,2025-01-18 04:30:00,PAGADA,58116.00
2429,429,9,2025-01-18 04:40:00,PAGADA,14940.75
2430,430,10,2025-01-18 04:50:00,ANULADA,30705.00
2431,431,1,2025-01-18 05:00:00,PAGADA,47292.75
2432,432,2,2025-01-18 05:10:00,PAGADA,64704.00
2433,433,3,2025-01-18 05:20:00,PAGADA,16587.75
2434,434,4,2025-01-18 05:30:00,PAGADA,33999.00
2435,435,5,2025-01-18 05:40:00,CREADA,52233.75
2436,436,6,2025-01-18 05:50:00,PAGADA,71292.00
2437,437,7,2025-01-18 06:00:00,PAGADA,18234.75
2438,438,8,2025-01-18 06:10:00,PAGADA,37293.00
2439,439,9,2025-01-18 06:20:00,PAGADA,57174.75
2440,440,10,2025-01-18 06:30:00,CREADA,77880.00
2441,441,1,2025-01-18 06:40:00,PAGADA,19881.75
2442,442,2,2025-01-18 06:50:00,PAGADA,40587.00
2443,443,3,2025-01-18 07:00:00,PAGADA,62115.75
2444,444,4,2025-01-18 07:10:00,PAGADA,84468.00
2445,445,5,2025-01-18 07:20:00,CREADA,21528.75
2446,446,6,2025-01-18 07:30:00,PAGADA,43881.00
2447,447,7,2025-01-18 07:40:00,PAGADA,67056.75
2448,448,8,2025-01-18 07:50:00,PAGADA,91056.00
2449,449,9,2025-01-18 08:00:00,PAGADA,23175.75
2450,450,10,2025-01-18 08:10:00,CREADA,47175.00
2451,451,1,2025-01-18 08:20:00,PAGADA,71997.75
2452,452,2,2025-01-18 08:30:00,PAGADA,97644.00
2453,453,3,2025-01-18 08:40:00,PAGADA,24822.75
2454,454,4,2025-01-18 08:50:00,PAGADA,50469.00
2455,455,5,2025-01-18 09:00:00,CREADA,76938.75
2456,456,6,2025-01-18 09:10:00,PAGADA,104232.00
2457,457,7,2025-01-18 09:20:00,PAGADA,26469.75
2458,458,8,2025-01-18 09:30:00,PAGADA,53763.00
2459,459,9,2025-01-18 09:40:00,PAGADA,81879.75
2460,460,10,2025-01-18 09:50:00,ANULADA,110820.00
2461,461,1,2025-01-18 10:00:00,PAGADA,28116.75
2462,462,2,2025-01-18 10:10:00,PAGADA,57057.00
2463,463,3,2025-01-18 10:20:00,PAGADA,86820.75
2464,464,4,2025-01-18 10:30:00,PAGADA,117408.00
2465,465,5,2025-01-18 10:40:00,CREADA,29763.75
2466,466,6,2025-01-18 10:50:00,PAGADA,60351.00
2467,467,7,2025-01-18 11:00:00,PAGADA,91761.75
2468,468,8,2025-01-18 11:10:00,PAGADA,123996.00
2469,469,9,2025-01-18 11:20:00,PAGADA,31410.75
2470,470,10,2025-01-18 11:30:00,CREADA,63645.00
2471,471,1,2025-01-18 11:40:00,PAGADA,96702.75
2472,472,2,2025-01-18 11:50:00,PAGADA,130584.00
2473,473,3,2025-01-18 12:00:00,PAGADA,33057.75
2474,474,4,2025-01-18 12:10:00,PAGADA,66939.00
2475,475,5,2025-01-18 12:20:00,CREADA,101643.75
2476,476,6,2025-01-18 12:30:00,PAGADA,137172.00
2477,477,7,2025-01-18 12:40:00,PAGADA,34704.75
2478,478,8,2025-01-18 12:50:00,PAGADA,70233.00
2479,479,9,2025-01-18 13:00:00,PAGADA,106584.75
2480,480,10,2025-01-18 13:10:00,CREADA,143760.00
2481,481,1,2025-01-18 13:20:00,PAGADA,36351.75
2482,482,2,2025-01-18 13:30:00,PAGADA,73527.00
2483,483,3,2025-01-18 13:40:00,PAGADA,111525.75
2484,484,4,2025-01-18 13:50:00,PAGADA,150348.00
2485,485,5,2025-01-18 14:00:00,CREADA,37998.75
2486,486,6,2025-01-18 14:10:00,PAGADA,76821.00
2487,487,7,2025-01-18 14:20:00,PAGADA,116466.75
2488,488,8,2025-01-18 14:30:00,PAGADA,156936.00
2489,489,9,2025-01-18 14:40:00,PAGADA,39645.75
2490,490,10,2025-01-18 14:50:00,ANULADA,80115.00
2491,491,1,2025-01-18 15:00:00,PAGADA,121407.75
2492,492,2,2025-01-18 15:10:00,PAGADA,163524.00
2493,493,3,2025-01-18 15:20:00,PAGADA,41292.75
2494,494,4,2025-01-18 15:30:00,PAGADA,83409.00
2495,495,5,2025-01-18 15:40:00,CREADA,126348.75
2496,496,6,2025-01-18 15:50:00,PAGADA,170112.00
2497,497,7,2025-01-18 16:00:00,PAGADA,42939.75
2498,498,8,2025-01-18 16:10:00,PAGADA,86703.00
2499,499,9,2025-01-18 16:20:00,PAGADA,131289.75
2500,500,10,2025-01-18 16:30:00,CREADA,176700.00
2501,1,1,2025-01-18 16:40:00,PAGADA,3411.75
2502,2,2,2025-01-18 16:50:00,PAGADA,7647.00
2503,3,3,2025-01-18 17:00:00,PAGADA,12705.75
2504,4,4,2025-01-18 17:10:00,PAGADA,18588.00
2505,5,5,2025-01-18 17:20:00,CREADA,5058.75
2506,6,6,2025-01-18 17:30:00,PAGADA,10941.00
2507,7,7,2025-01-18 17:40:00,PAGADA,17646.75
2508,8,8,2025-01-18 17:50:00,PAGADA,25176.00
2509,9,9,2025-01-18 18:00:00,PAGADA,6705.75
2510,10,10,2025-01-18 18:10:00,CREADA,14235.00
2511,11,1,2025-01-18 18:20:00,PAGADA,22587.75
2512,12,2,2025-01-18 18:30:00,PAGADA,31764.00
2513,13,3,2025-01-18 18:40:00,PAGADA,8352.75
2514,14,4,2025-01-18 18:50:00,PAGADA,17529.00
2515,15,5,2025-01-18 19:00:00,CREADA,27528.75
2516,16,6,2025-01-18 19:10:00,PAGADA,38352.00
2517,17,7,2025-01-18 19:20:00,PAGADA,9999.75
2518,18,8,2025-01-18 19:30:00,PAGADA,20823.00
2519,19,9,2025-01-18 19:40:00,PAGADA,32469.75
2520,20,10,2025-01-18 19:50:00,ANULADA,44940.00
2521,21,1,2025-01-18 20:00:00,PAGADA,11646.75
2522,22,2,2025-01-18 20:10:00,PAGADA,24117.00
2523,23,3,2025-01-18 20:20:00,PAGADA,37410.75
2524,24,4,2025-01-18 20:30:00,PAGADA,51528.00
2525,25,5,2025-01-18 20:40:00,CREADA,13293.75
2526,26,6,2025-01-18 20:50:00,PAGADA,27411.00
2527,27,7,2025-01-18 21:00:00,PAGADA,42351.75
2528,28,8,2025-01-18 21:10:00,PAGADA,58116.00
2529,29,9,2025-01-18 21:20:00,PAGADA,14940.75
2530,30,10,2025-01-18 21:30:00,CREADA,30705.00
2531,31,1,2025-01-18 21:40:00,PAGADA,47292.75
2532,32,2,2025-01-18 21:50:00,PAGADA,64704.00
2533,33,3,2025-01-18 22:00:00,PAGADA,16587.75
2534,34,4,2025-01-18 22:10:00,PAGADA,33999.00
2535,35,5,2025-01-18 22:20:00,CREADA,52233.75
2536,36,6,2025-01-18 22:30:00,PAGADA,71292.00
2537,37,7,2025-01-18 22:40:00,PAGADA,18234.75
2538,38,8,2025-01-18 22:50:00,PAGADA,37293.00
2539,39,9,2025-01-18 23:00:00,PAGADA,57174.75
2540,40,10,2025-01-18 23:10:00,CREADA,77880.00
2541,41,1,2025-01-18 23:20:00,PAGADA,19881.75
2542,42,2,2025-01-18 23:30:00,PAGADA,40587.00
2543,43,3,2025-01-18 23:40:00,PAGADA,62115.75
2544,44,4,2025-01-18 23:50:00,PAGADA,84468.00
2545,45,5,2025-01-19 00:00:00,CREADA,21528.75
2546,46,6,2025-01-19 00:10:00,PAGADA,43881.00
2547,47,7,2025-01-19 00:20:00,PAGADA,67056.75
2548,48,8,2025-01-19 00:30:00,PAGADA,91056.00
2549,49,9,2025-01-19 00:40:00,PAGADA,23175.75
2550,50,10,2025-01-19 00:50:00,ANULADA,47175.00
2551,51,1,2025-01-19 01:00:00,PAGADA,71997.75
2552,52,2,2025-01-19 01:10:00,PAGADA,97644.00
2553,53,3,2025-01-19 01:20:00,PAGADA,24822.75
2554,54,4,2025-01-19 01:30:00,PAGADA,50469.00
2555,55,5,2025-01-19 01:40:00,CREADA,76938.75
2556,56,6,2025-01-19 01:50:00,PAGADA,104232.00
2557,57,7,2025-01-19 02:00:00,PAGADA,26469.75
2558,58,8,2025-01-19 02:10:00,PAGADA,53763.00
2559,59,9,2025-01-19 02:20:00,PAGADA,81879.75
2560,60,10,2025-01-19 02:30:00,CREADA,110820.00
2561,61,1,2025-01-19 02:40:00,PAGADA,28116.75
2562,62,2,2025-01-19 02:50:00,PAGADA,57057.00
2563,63,3,2025-01-19 03:00:00,PAGADA,86820.75
2564,64,4,2025-01-19 03:10:00,PAGADA,117408.00
2565,65,5,2025-01-19 03:20:00,CREADA,29763.75
2566,66,6,2025-01-19 03:30:00,PAGADA,60351.00
2567,67,7,2025-01-19 03:40:00,PAGADA,91761.75
2568,68,8,2025-01-19 03:50:00,PAGADA,123996.00
2569,69,9,2025-01-19 04:00:00,PAGADA,31410.75
2570,70,10,2025-01-19 04:10:00,CREADA,63645.00
2571,71,1,2025-01-19 04:20:00,PAGADA,96702.75
2572,72,2,2025-01-19 04:30:00,PAGADA,130584.00
2573,73,3,2025-01-19 04:40:00,PAGADA,33057.75
2574,74,4,2025-01-19 04:50:00,PAGADA,66939.00
2575,75,5,2025-01-19 05:00:00,CREADA,101643.75
2576,76,6,2025-01-19 05:10:00,PAGADA,137172.00
2577,77,7,2025-01-19 05:20:00,PAGADA,34704.75
2578,78,8,2025-01-19 05:30:00,PAGADA,70233.00
2579,79,9,2025-01-19 05:40:00,PAGADA,106584.75
2580,80,10,2025-01-19 05:50:00,ANULADA,143760.00
2581,81,1,2025-01-19 06:00:00,PAGADA,36351.75
2582,82,2,2025-01-19 06:10:00,PAGADA,73527.00
2583,83,3,2025-01-19 06:20:00,PAGADA,111525.75
2584,84,4,2025-01-19 06:30:00,PAGADA,150348.00
2585,85,5,2025-01-19 06:40:00,CREADA,37998.75
2586,86,6,2025-01-19 06:50:00,PAGADA,76821.00
2587,87,7,2025-01-19 07:00:00,PAGADA,116466.75
2588,88,8,2025-01-19 07:10:00,PAGADA,156936.00
2589,89,9,2025-01-19 07:20:00,PAGADA,39645.75
2590,90,10,2025-01-19 07:30:00,CREADA,80115.00
2591,91,1,2025-01-19 07:40:00,PAGADA,121407.75
2592,92,2,2025-01-19 07:50:00,PAGADA,163524.00
2593,93,3,2025-01-19 08:00:00,PAGADA,41292.75
2594,94,4,2025-01-19 08:10:00,PAGADA,83409.00
2595,95,5,2025-01-19 08:20:00,CREADA,126348.75
2596,96,6,2025-01-19 08:30:00,PAGADA,170112.00
2597,97,7,2025-01-19 08:40:00,PAGADA,42939.75
2598,98,8,2025-01-19 08:50:00,PAGADA,86703.00
2599,99,9,2025-01-19 09:00:00,PAGADA,131289.75
2600,100,10,2025-01-19 09:10:00,CREADA,176700.00
2601,101,1,2025-01-19 09:20:00,PAGADA,3411.75
2602,102,2,2025-01-19 09:30:00,PAGADA,7647.00
2603,103,3,2025-01-19 09:40:00,PAGADA,12705.75
2604,104,4,2025-01-19 09:50:00,PAGADA,18588.00
2605,105,5,2025-01-19 10:00:00,CREADA,5058.75
2606,106,6,2025-01-19 10:10:00,PAGADA,10941.00
2607,107,7,2025-01-19 10:20:00,PAGADA,17646.75
2608,108,8,2025-01-19 10:30:00,PAGADA,25176.00
2609,109,9,2025-01-19 10:40:00,PAGADA,6705.75
2610,110,10,2025-01-19 10:50:00,ANULADA,14235.00
2611,111,1,2025-01-19 11:00:00,PAGADA,22587.75
2612,112,2,2025-01-19 11:10:00,PAGADA,31764.00
2613,113,3,2025-01-19 11:20:00,PAGADA,8352.75
2614,114,4,2025-01-19 11:30:00,PAGADA,17529.00
2615,115,5,2025-01-19 11:40:00,CREADA,27528.75
2616,116,6,2025-01-19 11:50:00,PAGADA,38352.00
2617,117,7,2025-01-19 12:00:00,PAGADA,9999.75
2618,118,8,2025-01-19 12:10:00,PAGADA,20823.00
2619,119,9,2025-01-19 12:20:00,PAGADA,32469.75
2620,120,10,2025-01-19 12:30:00,CREADA,44940.00
2621,121,1,2025-01-19 12:40:00,PAGADA,11646.75
2622,122,2,2025-01-19 12:50:00,PAGADA,24117.00
2623,123,3,2025-01-19 13:00:00,PAGADA,37410.75
2624,124,4,2025-01-19 13:10:00,PAGADA,51528.00
2625,125,5,2025-01-19 13:20:00,CREADA,13293.75
2626,126,6,2025-01-19 13:30:00,PAGADA,27411.00
2627,127,7,2025-01-19 13:40:00,PAGADA,42351.75
2628,128,8,2025-01-19 13:50:00,PAGADA,58116.00
2629,129,9,2025-01-19 14:00:00,PAGADA,14940.75
2630,130,10,2025-01-19 14:10:00,CREADA,30705.00
2631,131,1,2025-01-19 14:20:00,PAGADA,47292.75
2632,132,2,2025-01-19 14:30:00,PAGADA,64704.00
2633,133,3,2025-01-19 14:40:00,PAGADA,16587.75
2634,134,4,2025-01-19 14:50:00,PAGADA,33999.00
2635,135,5,2025-01-19 15:00:00,CREADA,52233.75
2636,136,6,2025-01-19 15:10:00,PAGADA,71292.00
2637,137,7,2025-01-19 15:20:00,PAGADA,18234.75
2638,138,8,2025-01-19 15:30:00,PAGADA,37293.00
2639,139,9,2025-01-19 15:40:00,PAGADA,57174.75
2640,140,10,2025-01-19 15:50:00,ANULADA,77880.00
2641,141,1,2025-01-19 16:00:00,PAGADA,19881.75
2642,142,2,2025-01-19 16:10:00,PAGADA,40587.00
2643,143,3,2025-01-19 16:20:00,PAGADA,62115.75
2644,144,4,2025-01-19 16:30:00,PAGADA,84468.00
2645,145,5,2025-01-19 16:40:00,CREADA,21528.75
2646,146,6,2025-01-19 16:50:00,PAGADA,43881.00
2647,147,7,2025-01-19 17:00:00,PAGADA,67056.75
2648,148,8,2025-01-19 17:10:00,PAGADA,91056.00
2649,149,9,2025-01-19 17:20:00,PAGADA,23175.75
2650,150,10,2025-01-19 17:30:00,CREADA,47175.00
2651,151,1,2025-01-19 17:40:00,PAGADA,71997.75
2652,152,2,2025-01-19 17:50:00,PAGADA,97644.00
2653,153,3,2025-01-19 18:00:00,PAGADA,24822.75
2654,154,4,2025-01-19 18:10:00,PAGADA,50469.00
2655,155,5,2025-01-19 18:20:00,CREADA,76938.75
2656,156,6,2025-01-19 18:30:00,PAGADA,104232.00
2657,157,7,2025-01-19 18:40:00,PAGADA,26469.75
2658,158,8,2025-01-19 18:50:00,PAGADA,53763.00
2659,159,9,2025-01-19 19:00:00,PAGADA,81879.75
2660,160,10,2025-01-19 19:10:00,CREADA,110820.00
2661,161,1,2025-01-19 19:20:00,PAGADA,28116.75
2662,162,2,2025-01-19 19:30:00,PAGADA,57057.00
2663,163,3,2025-01-19 19:40:00,PAGADA,86820.75
2664,164,4,2025-01-19 19:50:00,PAGADA,117408.00
2665,165,5,2025-01-19 20:00:00,CREADA,29763.75
2666,166,6,2025-01-19 20:10:00,PAGADA,60351.00
2667,167,7,2025-01-19 20:20:00,PAGADA,91761.75
2668,168,8,2025-01-19 20:30:00,PAGADA,123996.00
2669,169,9,2025-01-19 20:40:00,PAGADA,31410.75
2670,170,10,2025-01-19 20:50:00,ANULADA,63645.00
2671,171,1,2025-01-19 21:00:00,PAGADA,96702.75
2672,172,2,2025-01-19 21:10:00,PAGADA,130584.00
2673,173,3,2025-01-19 21:20:00,PAGADA,33057.75
2674,174,4,2025-01-19 21:30:00,PAGADA,66939.00
2675,175,5,2025-01-19 21:40:00,CREADA,101643.75
2676,176,6,2025-01-19 21:50:00,PAGADA,137172.00
2677,177,7,2025-01-19 22:00:00,PAGADA,34704.75
2678,178,8,2025-01-19 22:10:00,PAGADA,70233.00
2679,179,9,2025-01-19 22:20:00,PAGADA,106584.75
2680,180,10,2025-01-19 22:30:00,CREADA,143760.00
2681,181,1,2025-01-19 22:40:00,PAGADA,36351.75
2682,182,2,2025-01-19 22:50:00,PAGADA,73527.00
2683,183,3,2025-01-19 23:00:00,PAGADA,111525.75
2684,184,4,2025-01-19 23:10:00,PAGADA,150348.00
2685,185,5,2025-01-19 23:20:00,CREADA,37998.75
2686,186,6,2025-01-19 23:30:00,PAGADA,76821.00
2687,187,7,2025-01-19 23:40:00,PAGADA,116466.75
2688,188,8,2025-01-19 23:50:00,PAGADA,156936.00
2689,189,9,2025-01-20 00:00:00,PAGADA,39645.75
2690,190,10,2025-01-20 00:10:00,CREADA,80115.00
2691,191,1,2025-01-20 00:20:00,PAGADA,121407.75
2692,192,2,2025-01-20 00:30:00,PAGADA,163524.00
2693,193,3,2025-01-20 00:40:00,PAGADA,41292.75
2694,194,4,2025-01-20 00:50:00,PAGADA,83409.00
2695,195,5,2025-01-20 01:00:00,CREADA,126348.75
2696,196,6,2025-01-20 01:10:00,PAGADA,170112.00
2697,197,7,2025-01-20 01:20:00,PAGADA,42939.75
2698,198,8,2025-01-20 01:30:00,PAGADA,86703.00
2699,199,9,2025-01-20 01:40:00,PAGADA,131289.75
2700,200,10,2025-01-20 01:50:00,ANULADA,176700.00
2701,201,1,2025-01-20 02:00:00,PAGADA,3411.75
2702,202,2,2025-01-20 02:10:00,PAGADA,7647.00
2703,203,3,2025-01-20 02:20:00,PAGADA,12705.75
2704,204,4,2025-01-20 02:30:00,PAGADA,18588.00
2705,205,5,2025-01-20 02:40:00,CREADA,5058.75
2706,206,6,2025-01-20 02:50:00,PAGADA,10941.00
2707,207,7,2025-01-20 03:00:00,PAGADA,17646.75
2708,208,8,2025-01-20 03:10:00,PAGADA,25176.00
2709,209,9,2025-01-20 03:20:00,PAGADA,6705.75
2710,210,10,2025-01-20 03:30:00,CREADA,14235.00
2711,211,1,2025-01-20 03:40:00,PAGADA,22587.75
2712,212,2,2025-01-20 03:50:00,PAGADA,31764.00
2713,213,3,2025-01-20 04:00:00,PAGADA,8352.75
2714,214,4,2025-01-20 04:10:00,PAGADA,17529.00
2715,215,5,2025-01-20 04:20:00,CREADA,27528.75
2716,216,6,2025-01-20 04:30:00,PAGADA,38352.00
2717,217,7,2025-01-20 04:40:00,PAGADA,9999.75
2718,218,8,2025-01-20 04:50:00,PAGADA,20823.00
2719,219,9,2025-01-20 05:00:00,PAGADA,32469.75
2720,220,10,2025-01-20 05:10:00,CREADA,44940.00
2721,221,1,2025-01-20 05:20:00,PAGADA,11646.75
2722,222,2,2025-01-20 05:30:00,PAGADA,24117.00
2723,223,3,2025-01-20 05:40:00,PAGADA,37410.75
2724,224,4,2025-01-20 05:50:00,PAGADA,51528.00
2725,225,5,2025-01-20 06:00:00,CREADA,13293.75
2726,226,6,2025-01-20 06:10:00,PAGADA,27411.00
2727,227,7,2025-01-20 06:20:00,PAGADA,42351.75
2728,228,8,2025-01-20 06:30:00,PAGADA,58116.00
2729,229,9,2025-01-20 06:40:00,PAGADA,14940.75
2730,230,10,2025-01-20 06:50:00,ANULADA,30705.00
2731,231,1,2025-01-20 07:00:00,PAGADA,47292.75
2732,232,2,2025-01-20 07:10:00,PAGADA,64704.00
2733,233,3,2025-01-20 07:20:00,PAGADA,16587.75
2734,234,4,2025-01-20 07:30:00,PAGADA,33999.00
2735,235,5,2025-01-20 07:40:00,CREADA,52233.75
2736,236,6,2025-01-20 07:50:00,PAGADA,71292.00
2737,237,7,2025-01-20 08:00:00,PAGADA,18234.75
2738,238,8,2025-01-20 08:10:00,PAGADA,37293.00
2739,239,9,2025-01-20 08:20:00,PAGADA,57174.75
2740,240,10,2025-01-20 08:30:00,CREADA,77880.00
2741,241,1,2025-01-20 08:40:00,PAGADA,19881.75
2742,242,2,2025-01-20 08:50:00,PAGADA,40587.00
2743,243,3,2025-01-20 09:00:00,PAGADA,62115.75
2744,244,4,2025-01-20 09:10:00,PAGADA,84468.00
2745,245,5,2025-01-20 09:20:00,CREADA,21528.75
2746,246,6,2025-01-20 09:30:00,PAGADA,43881.00
2747,247,7,2025-01-20 09:40:00,PAGADA,67056.75
2748,248,8,2025-01-20 09:50:00,PAGADA,91056.00
2749,249,9,2025-01-20 10:00:00,PAGADA,23175.75
2750,250,10,2025-01-20 10:10:00,CREADA,47175.00
2751,251,1,2025-01-20 10:20:00,PAGADA,71997.75
2752,252,2,2025-01-20 10:30:00,PAGADA,97644.00
2753,253,3,2025-01-20 10:40:00,PAGADA,24822.75
2754,254,4,2025-01-20 10:50:00,PAGADA,50469.00
2755,255,5,2025-01-20 11:00:00,CREADA,76938.75
2756,256,6,2025-01-20 11:10:00,PAGADA,104232.00
2757,257,7,2025-01-20 11:20:00,PAGADA,26469.75
2758,258,8,2025-01-20 11:30:00,PAGADA,53763.00
2759,259,9,2025-01-20 11:40:00,PAGADA,81879.75
2760,260,10,2025-01-20 11:50:00,ANULADA,110820.00
2761,261,1,2025-01-20 12:00:00,PAGADA,28116.75
2762,262,2,2025-01-20 12:10:00,PAGADA,57057.00
2763,263,3,2025-01-20 12:20:00,PAGADA,86820.75
2764,264,4,2025-01-20 12:30:00,PAGADA,117408.00
2765,265,5,2025-01-20 12:40:00,CREADA,29763.75
2766,266,6,2025-01-20 12:50:00,PAGADA,60351.00
2767,267,7,2025-01-20 13:00:00,PAGADA,91761.75
2768,268,8,2025-01-20 13:10:00,PAGADA,123996.00
2769,269,9,2025-01-20 13:20:00,PAGADA,31410.75
2770,270,10,2025-01-20 13:30:00,CREADA,63645.00
2771,271,1,2025-01-20 13:40:00,PAGADA,96702.75
2772,272,2,2025-01-20 13:50:00,PAGADA,130584.00
2773,273,3,2025-01-20 14:00:00,PAGADA,33057.75
2774,274,4,2025-01-20 14:10:00,PAGADA,66939.00
2775,275,5,2025-01-20 14:20:00,CREADA,101643.75
2776,276,6,2025-01-20 14:30:00,PAGADA,137172.00
2777,277,7,2025-01-20 14:40:00,PAGADA,34704.75
2778,278,8,2025-01-20 14:50:00,PAGADA,70233.00
2779,279,9,2025-01-20 15:00:00,PAGADA,106584.75
2780,280,10,2025-01-20 15:10:00,CREADA,143760.00
2781,281,1,2025-01-20 15:20:00,PAGADA,36351.75
2782,282,2,2025-01-20 15:30:00,PAGADA,73527.00
2783,283,3,2025-01-20 15:40:00,PAGADA,111525.75
2784,284,4,2025-01-20 15:50:00,PAGADA,150348.00
2785,285,5,2025-01-20 16:00:00,CREADA,37998.75
2786,286,6,2025-01-20 16:10:00,PAGADA,76821.00
2787,287,7,2025-01-20 16:20:00,PAGADA,116466.75
2788,288,8,2025-01-20 16:30:00,PAGADA,156936.00
2789,289,9,2025-01-20 16:40:00,PAGADA,39645.75
2790,290,10,2025-01-20 16:50:00,ANULADA,80115.00
2791,291,1,2025-01-20 17:00:00,PAGADA,121407.75
2792,292,2,2025-01-20 17:10:00,PAGADA,163524.00
2793,293,3,2025-01-20 17:20:00,PAGADA,41292.75
2794,294,4,2025-01-20 17:30:00,PAGADA,83409.00
2795,295,5,2025-01-20 17:40:00,CREADA,126348.75
2796,296,6,2025-01-20 17:50:00,PAGADA,170112.00
2797,297,7,2025-01-20 18:00:00,PAGADA,42939.75
2798,298,8,2025-01-20 18:10:00,PAGADA,86703.00
2799,299,9,2025-01-20 18:20:00,PAGADA,131289.75
2800,300,10,2025-01-20 18:30:00,CREADA,176700.00
2801,301,1,2025-01-20 18:40:00,PAGADA,3411.75
2802,302,2,2025-01-20 18:50:00,PAGADA,7647.00
2803,303,3,2025-01-20 19:00:00,PAGADA,12705.75
2804,304,4,2025-01-20 19:10:00,PAGADA,18588.00
2805,305,5,2025-01-20 19:20:00,CREADA,5058.75
2806,306,6,2025-01-20 19:30:00,PAGADA,10941.00
2807,307,7,2025-01-20 19:40:00,PAGADA,17646.75
2808,308,8,2025-01-20 19:50:00,PAGADA,25176.00
2809,309,9,2025-01-20 20:00:00,PAGADA,6705.75
2810,310,10,2025-01-20 20:10:00,CREADA,14235.00
2811,311,1,2025-01-20 20:20:00,PAGADA,22587.75
2812,312,2,2025-01-20 20:30:00,PAGADA,31764.00
2813,313,3,2025-01-20 20:40:00,PAGADA,8352.75
2814,314,4,2025-01-20 20:50:00,PAGADA,17529.00
2815,315,5,2025-01-20 21:00:00,CREADA,27528.75
2816,316,6,2025-01-20 21:10:00,PAGADA,38352.00
2817,317,7,2025-01-20 21:20:00,PAGADA,9999.75
2818,318,8,2025-01-20 21:30:00,PAGADA,20823.00
2819,319,9,2025-01-20 21:40:00,PAGADA,32469.75
2820,320,10,2025-01-20 21:50:00,ANULADA,44940.00
2821,321,1,2025-01-20 22:00:00,PAGADA,11646.75
2822,322,2,2025-01-20 22:10:00,PAGADA,24117.00
2823,323,3,2025-01-20 22:20:00,PAGADA,37410.75
2824,324,4,2025-01-20 22:30:00,PAGADA,51528.00
2825,325,5,2025-01-20 22:40:00,CREADA,13293.75
2826,326,6,2025-01-20 22:50:00,PAGADA,27411.00
2827,327,7,2025-01-20 23:00:00,PAGADA,42351.75
